label,username,tweet
positif,myscofieldss,Saat ditanyai mengenai keyakinannya terkait Prabowo-Gibran akan menang pemilihan umum (pemilu) 2024 #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto
positif,Mylincolnss,Saat ditanyai mengenai keyakinannya terkait Prabowo-Gibran akan menang pemilihan umum (pemilu) 2024 #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto
positif,umar541d,"@PDI_Perjuangan Saya dan keluarga wes mantep PDI perjuangan,mertua dan kerabat juga akan saya ajak🤟🤟🤟,pemilu 2024 ini benar2 bela negara..maju terus PDIP Rakyat bersamamu.."
positif,msianinsight,"Menang jangan angkuh, kalah jangan marah, pesan Jokowi menjelang Pemilu 2024 https://t.co/xPz0kOwJog"
positif,tasyahptrwjya,@Nihkitaaa Pemilu 2024 saatnya memilih pemimpin untuk menjadi negara yang maju dan adil #PemiluJujur
positif,kennethroy06,"Keseluruhan imbauan bertujuan untuk memastikan pemilu berlangsung damai, tertib, dan sesuai hukum, mendukung visi Indonesia maju. #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/o1absAW3co"
positif,AdamHernando_,Mereka memiliki   visi yang jelas tentang Indonesia yang lebih maju #ArsjadRasjid   #InklusifKolaboratif #Pemilu2024 https://t.co/jMqOfZxYcU
positif,Infoterkini265,"Keseluruhan imbauan bertujuan untuk memastikan pemilu berlangsung damai, tertib, dan sesuai hukum, mendukung visi Indonesia maju. #Pemilu2024 #PemiluDamai2024 #Pemilu2024MenujuIndonesiaMaju #PemiluDamaiNegeriMaju https://t.co/FxR6X4XYDU"
positif,AJalithenk96428,@Dennysiregar7 Kita ikuti dan kawal terus bagaimana ticket sakti itu bisa berguna bagi mereka.apakah akan sakti dihasil akhir Pemilu.rakyat kita sudah cerdas.Yuuk Optimis Ganjar-Mahfud menang 1 putaran Pilpres 2024
positif,JulfanU,@voiceofpkb @aniesbaswedan @cakimiNOW Insyaallah AMIN menang PEMILU THN 2024
positif,Mikbal_Bahua,Capres dan Cawapres pemilu 2024 memiliki peluang yg sama untuk menang. Yg dipertanyakan itu yg menang dgn menggunakan instrumen kekuasaan negara...artinya curang.
positif,rererayendras,"@kompascom Di konstitusinya maksimal 2 periode berturut2. Tapi karena diamandemen, abis pemilu 2024 kalau menang lagi dihitung sebagai periode pertamanya. Kalau gak ada ubah2 konstitusi dan sehat terus, Putin bisa jadi presiden sampai 2036."
positif,kompascom,"Bakal capres dari Koalisi Indonesia Maju, Prabowo Subianto, menceritakan pengalamannya saat kalah dalam kontestasi Pemilihan Presiden (Pilpres) 2019. &lt  #Prabowo #Pilpres #Pemilu2024  https://t.co/ZIoV2ynLPA"
positif,nytifa57,@rmol_id jamin ganjar dan mahfud menang pemilu 2024 nanti gaspolll
positif,FaniHaikal86,"Saya Ini Cuman Mengamankan Agar Pemilu Indonesia Tahun 2024 Itu Berjalan Jujur &amp  Adil... Tanpa Kecurangan Apapun, Pasangan Pak @aniesbaswedan &amp  @cakimiNOW Sudah Pasti Menang PilPres nya ya..."
positif,dbowo99,"@e100ss Apapun keputusan setelah uji putusan usia, berlakunya nanti di pemilu 2029, untuk pemilu 2024 secara hukum gibran sah maju bacawapres"
positif,JonesArdiansya,Pemilu 2024 untuk indonesia maju    #pemiludamai #pemilu2024 #pilpres2024 #dukungpemiludamai #lawanhoaks #stophoakspemilu https://t.co/vOdv8OqR6k
positif,Mohamad77745537,@jokowi 78 tahun Indonesia merdeka semoga Bangsa Indonesia maju di pemilu 2024 cerdas dan Berwalitas
positif,HeryWP,"Jakarta, CNBC Indonesia - Calon Presiden Prabowo Subianto akan merombak Kementerian Keuangan (Kemenkeu) jika menang dalam Pemilu 2024.  #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto"
positif,wardaniput,Kita perlu bersama-sama menjaga integritas Pemilu 2024 agar demokrasi kita tetap kuat dan berdaya @kukuyaan_  Ganjar Mahfud Menang https://t.co/4OODoGDFlX
positif,AmeliasariiWati,Ganjar Pranowo menyoroti isu penting dalam demokrasi dengan pertanyaannya mengenai adanya intervensi dalam Pemilu 2024 Ini menunjukkan kepeduliannya terhadap integritas demokrasi @Rojesaragih  Ganjar Mahfud Menang https://t.co/J57gzRFvyw
positif,ZaneMalikkK,"Semoga Pemilu 2024 membawa Indonesia ke arah yang lebih baik, di bawah kepemimpinan yang bijaksana dan berkomitmen seperti Ganjar Pranowo @el_keyss  Ganjar Mahfud Menang https://t.co/AwUqUXbnDx"
positif,wnt0tntoooo,Mari kita semua mendukung upaya Ganjar Pranowo untuk menjaga integritas Pemilu 2024 dan mendorong demokrasi yang sehat @gembeltoleran1  Ganjar Mahfud Menang https://t.co/lX0fyCEqIJ
positif,AlthanArga7,Pernyataan Ganjar Pranowo tentang Pemilu 2024 yang jujur dan adil menjadi tolok ukur kebanggaan kita terhadap demokrasi Ini adalah pandangan yang bijak dan mendalam @AardenErni  Ganjar Mahfud Menang https://t.co/VEch0CP9cs
positif,AripinJefr,Ganjar Pranowo memotivasi kita semua untuk berpartisipasi aktif dalam menjaga demokrasi dan memilih pemimpin yang tepat pada Pemilu 2024 @ulumwongliana  Ganjar Mahfud Menang https://t.co/WtZ9GeHjWX
positif,FerrariJul1anto,Sikap tegas Ganjar Pranowo terhadap pemilu 2024 adalah inspirasi bagi kita semua Dukungannya terhadap kejujuran dan integritas dalam pemilihan umum adalah cermin dari pemimpin yang peduli terhadap masa depan demokrasi Indonesia @Bang_Ef07  Ganjar Mahfud Menang https://t.co/GA2Kdz0Jn4
positif,rinaherlinaa4,Penting bagi masyarakat untuk aktif mengawasi Pemilu 2024 agar demokrasi kita tetap kuat dan berjalan dengan baik @HasanDaud15  Ganjar Mahfud Menang https://t.co/3aLzDJRDRX
positif,l1tatyiyasss,Saya setuju dengan Ganjar bahwa masyarakat memiliki peran penting dalam mengawasi pelaksanaan Pemilu 2024 Mari bersama-sama menjaga demokrasi kita @NkriPendekar  Ganjar Mahfud Menang https://t.co/ieaT3pVYly
positif,SaifulD65769,"Semoga Pemilu 2024 membuktikan bahwa demokrasi Indonesia adalah demokrasi yang sehat dan kuat Teruslah berjuang, Pak Ganjar @willysinggih  Ganjar Mahfud Menang https://t.co/HVMWIEYCwv"
positif,p1ratantiiii,Saya mendukung panggilan Ganjar Pranowo untuk menjaga integritas Pemilu 2024 agar demokrasi kita tetap kuat @adv_djoko  Ganjar Mahfud Menang https://t.co/cyyZ5l9YTW
positif,HandayaniR_,Kami mendukung Ganjar Pranowo dalam upayanya memastikan Pemilu 2024 berjalan dengan jujur dan adil @PriiaaI  Ganjar Mahfud Menang https://t.co/XoQN7YPFtG
positif,LeoSantosoO,Ganjar Pranowo memberikan catatan penting bahwa Pemilu 2024 akan mencerminkan sejauh mana kita bangga pada sistem demokrasi kita @SugengRawuh__  Ganjar Mahfud Menang https://t.co/xlCq8JzAUT
positif,abdul_abdulrahm,"Kita patut berbangga memiliki pemimpin seperti Ganjar Pranowo yang tidak hanya berbicara, tetapi juga bertindak untuk menjaga integritas demokrasi Dukungan masyarakat akan menjadi pilar kuat dalam memastikan Pemilu 2024 berlangsung dengan baik @SmileGarudaku  Ganjar Mahfud Menang https://t.co/hVJOkx4KRl"
positif,nissaamllia,Sikap kritis Ganjar Pranowo terhadap Pemilu 2024 menunjukkan ketegasannya dalam menjaga integritas demokrasi Indonesia Kepeduliannya terhadap proses pemilihan yang adil adalah contoh nyata dari pemimpin yang berpihak pada kebenaran @OksibilBapa  Ganjar Mahfud Menang https://t.co/RTALNE7Y4C
positif,adityarivaldooo,Ganjar Pranowo membangun harapan akan demokrasi yang berkualitas dengan mengajak masyarakat berperan aktif dalam mengawasi Pemilu 2024 Sikapnya yang mengedepankan partisipasi rakyat adalah landasan kuat untuk demokrasi yang kuat dan stabil @Nannosaja  Ganjar Mahfud Menang https://t.co/lD9iVCeUcx
positif,annajuwitaa,"Yakin deh, dengan Pak Ganjar, Pemilu 2024 akan jadi tonggak sejarah @wakwees  Ganjar Mahfud Menang https://t.co/6cWn5Sw60X"
positif,FajarWidia81,Kami mendukung langkah-langkah konkret Ganjar untuk memastikan Pemilu 2024 berlangsung dengan baik @JamisCorebima2  Ganjar Mahfud Menang https://t.co/gaVZzrxDzb
positif,alvian_san45,Pemilu 2024 yang bersih dan adil adalah harapan bersama untuk masa depan yang lebih baik @dodabluue  Ganjar Mahfud Menang https://t.co/jUYBJ4j7jg
positif,dodiputraaaa_,"Kita semua berharap agar Pemilu 2024 berjalan dengan baik sehingga kita bisa membanggakan demokrasi kita, seperti yang diungkapkan oleh Ganjar Pranowo @chelsea95860536  Ganjar Mahfud Menang https://t.co/YZqgBluEU1"
positif,agung_ditooo,Indonesia akan menjadi bangsa yang bangga dengan demokrasinya jika Pemilu 2024 berjalan tanpa intervensi @si_butet_indo  Ganjar Mahfud Menang https://t.co/ewHYBR0AOE
positif,rinaamaharanie,Pemilu 2024 adalah kesempatan bagi kita semua untuk membuktikan bahwa demokrasi Indonesia bisa menjadi contoh bagi dunia @hidupdamaiiiiii  Ganjar Mahfud Menang https://t.co/QOKmnZBMQX
positif,apelo334,Pemimpin Ituh yg mampu membawa perubahan Dan dampak yg baik untuk masyarakat. Contohnya seperti Mas Gibran ini Sedikit bicara banyak bekerja !!  Gibran Terus Maju #Gibran2024 ayahbowo masgibran BRImo Putu Gede Pemilu 2024 https://t.co/1g5ZcgZC6I
positif,Incu_na_abah,Dukung Prabowo-Gibran menangkan pemilu 2024. Gibran Terus Maju #Gibran2024 https://t.co/qb9W3uI779
positif,muttynoor,Intinya mah tim nya prabowo_gibran udh bagus.. meberikan contoh suri tauladan yang baik dlm menyambut pemilu 2024 dgn suka cita yg berdasarkan semangat persatuan bangsa untuk indonesia maju.. All in Prabowo
positif,Metro_TV,"Gibran akan tetap maju sebagai cawapres di Pemilu 2024, simak penjelasan Margarito Kamis ini!   Saksikan #HotroomMetroTV episode “Ketua MK Dicopot, Gibran Tetap Lolos di https://t.co/DVA9xMwC51  #mk #mkmk #anwarusman https://t.co/AkPK5dKHec"""
positif,maksimus_ngaong,@DPP_PKB @cakimiNOW PKB Menang Pemilu 2024...
positif,siregar_hasbin,@DPP_PKB @cakimiNOW Semoga pasangan Amin Menang di Pemilu 2024 nanti .Amin
positif,pejuangkam1993,"@DPP_PKB Misi yg baik dari Anis &amp  Gus Muhaimin. Pendidikan juga bagian dari prioritas,, Semoga Anis Muhaimin yg menang pemilu presiden th 2024"
positif,HumasPoldaRiau,Tentukan Pilihanmu Dalam Pemilu 2024 Menuju Indonesia Maju Dengan Pemilu Aman Dan Damai https://t.co/ZkGD5tV6Bh
positif,RonniySoen,"Seperti pesan dari Pak Prof @mohmahfudmd ,.  kita akan memenangkan Ganjar-Mahfud  untuk 2024, dgn menang secara martabat, bkn dgn menang karena kecurangan, itu sama sekali tdk menolong Negara kita.   Mari kita lakukan pemilu ini dgn damai &amp  bermartabat.  #GasssGanjarMahfud https://t.co/BnLLxIVzx5"
positif,Gusdiman8,@DPP_PKB Amin Menang di pemilu 2024
positif,sl_pure,"Insya Allah, Partai Bulan Bintang akan masuk kembali ke parlamen DPR RI pada pemilu 2024 mendatang.   Dgn ada nya putusan MK membuka seluasnya kepada generasi muda untuk maju menjadi capres dan cawapres PBB menyambut baik dan akan perjuangkan di parlemen agar PT Capres 0 persen."
positif,MagicMoba41922,@dalijo3001_jgj @tvOneNews Aamiin di doain menang pemilu dan jadi presiden dan wakil presiden republik indonesia periode 2024-2029
positif,BawasluLampung_,Saat Ahmad Qohar menjadi narasumber pada kegiatan Rakernis Fungsi Intelkam Polda Lampung bertema Intelijen Keamanan Polri yang Prediktif Siap Mendukung Pemilu dan Pilkada Serentak 2024 yang Aman Damai Menuju Indonesia Maju yang diadakan oleh Polda Lampung. https://t.co/cWVj7TLWoM
positif,CameliaEry,"@narkosun 2019 Prarobo menang di arena tanding tp di buat kalah di meja juri ,insha Allah 2024 kejahatan pemilu itu akan terungkap ( kejahatn Juri di tengah malam )"
positif,TrinityBut10665,@Gus_Raharjo Ayoo pilih pak Ganjar Mahfud semoga pemilu 2024 menang Indonesia semakin jaya
positif,BungaLestar109,Kita perlu mengapresiasi Ganjar Pranowo yang mengajak masyarakat untuk menjaga integritas Pemilu 2024 @Otisram1  Ganjar Mahfud Menang https://t.co/cmKi5usix8
positif,putri_lizaaa,Ganjar Pranowo mengingatkan kita akan pentingnya melindungi demokrasi dan menjaga Pemilu 2024 agar tetap adil @choirisetiawan  Ganjar Mahfud Menang https://t.co/RJKFEA90Px
positif,ASTYBANJAR1536,@NoahRyder16 @alextham878 Tunggu pemilu saja siapa yg akan menang di pilpres 2024
positif,DedroinT37173,Pemliu serentak yang akan digelar pada 2024 diharapkan dapat berjalan damai  #Pemilu2024BebasHoaks #Pemilu2024 Ganjar Mahfud Menang NgopiSantuy BarengPakBowo #JumatBerkah BRIGHTEST STAR EUNCHAE STANDING NEXT TO ARMY #DRAMAbeginswithAESPA https://t.co/GxQ3hv5waL
positif,NurRosi657583,"@AminBalad3788 Semoga Gus Muhaimin Iskandar dan Anis Baswedan menang di pemilu 2024, PKB Jaya"
positif,DedroinT37173,Beda pilihan bukan berarti ricuh mari bersama sukseskan pemilu Damai   #Pemilu2024BebasHoaks #Pemilu2024 Ganjar Mahfud Menang NgopiSantuy BarengPakBowo #JumatBerkah BRIGHTEST STAR EUNCHAE STANDING NEXT TO ARMY #DRAMAbeginswithAESPA https://t.co/vyxeUET6dG
positif,DedroinT37173,Pemilu 2024 kita harus guyup Mari bersama ciptakan pemilu 2024 berjalan damai  #Pemilu2024amandamai #SukseskanPemilu2024 Ganjar Mahfud Menang NgopiSantuy BarengPakBowo #JumatBerkah BRIGHTEST STAR EUNCHAE STANDING NEXT TO ARMY #DRAMAbeginswithAESPA https://t.co/PJQyC0j6V3
positif,Mar33Cj,"Pemilu 2024 Jangan lupa memilih caleg dari partai pendukung capres dan cawapres..  Dukungan legislatif juga penting buat mendukung program pemerintahan..  Ingat, @ganjarpranowo @mohmahfudmd   KITA HARUS TERUS BERGERAK MAJU..  LUPAKAN YANG LAIN.."
positif,CitraCitracaris,"Melalui pernyataannya, Ganjar Pranowo mengajak kita semua untuk bersatu dalam menjaga integritas demokrasi Dukungannya terhadap transparansi dan kejujuran dalam Pemilu 2024 adalah langkah menuju perubahan positif dalam politik Indonesia @SetiatnoHarun  Ganjar Mahfud Menang https://t.co/Hlnx6qRfVd"
positif,Metro_TV,"Tak bisa diubah, Gibran fix maju sebagai cawapres di Pemilu 2024!  Saksikan #HotroomMetroTV episode “Ketua MK Dicopot, Gibran Tetap Lolos di https://t.co/2Oagd9k7MP  #mk #mkmk #anwarusman https://t.co/dIm7r42SDh"""
positif,alfianilhamahm1,"@tvOneNews semoga prabowo gibran sukses di pemilu 2024, bravo maju terus demi majunya bangsa Indonesia"
positif,estipinarsih,@tvOneNews Sukses pak Prabowo dan mas Gibran di pemilu 2024 mendatang. Semoga bisa membuat Indonesia lebih maju dan kuat.
positif,mukhorobinmukh1,"@hasyimmah Tak simetris bila ganjar mahfud menang pdi juga menang,  saya dari 2014, 2019, pilih jokowi dan insya Allah 2024 pilih ganjar mahfud,  dan dari pemilu th 71  sampai  sekarang saya belum pernah coblos pdi, sy tdk pilih partai tapi sy pilih orangnya,  semoga ganjar presiden  2024"
positif,LibasApa,@tempodotco Tetap optimis dengan pak anies pasti menang nanti pemilu 2024
positif,lemondefloat,@ekowboy2 Pasti sukses pemilu 2024 bersama AMIN Indonesia maju
positif,_rakyatmerdeka,"Dewan Pimpinan Daerah (DPD) I Partai Golkar Provinsi Banten berharap, pengusungan Prabowo Subianto-Gibran Rakabuming Raka, berefek positif pada suara partai di Pemilu Legislatif (Pileg) 2024.  #rakyatmerdeka #gibranmasukgolkar #gibranrakabuming   https://t.co/3c9xcCT5zb"
positif,erick140451997,"Ratusan petani di Kabupaten Bojonegoro, Jawa Timur, mendeklarasikan dukungan kepada pasangan bakal capres-cawapres Prabowo Subianto-Gibran Rakabuming Raka pada Pemilu 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto"
positif,wisnuadria18228,@ybe_id @Official_PAN @ZUL_Hasan @hattarajasa @AsmanAbnur @BimaAryaS Adanya partai PAN sangat penting dalam ikut mensuskeskan pasangan prabowo-gibran melaju pemilu 2024
positif,yudilasukmasari,"@v_algani Prabowo-Gibran di Pemilu 2024, janji kesejahteraan melalui pangan! dekade08"
positif,muhammad_kummul,bakal capres-cawapres Prabowo Subianto-Gibran Rakabuming Raka pada Pemilu 2024.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran
positif,nbl_vls,Ganjar-Mahfud terbukti lebih populer daripada Prabowo-Gibran. Apa peluang politik yang mungkin muncul akibat hasil ini? #pilpres2024 #Pemilu2024 #AniesMuhaimin2024 #prabowosubianto #GanjarPranowo #GanjarMahfud2024 https://t.co/8iRwZyysBN
positif,imandnugroho,"Mas @gibran_tweet, kalau misalnya batal jadi Cawapres pak @prabowo, pasca putusan MKMK, kira-kira siapa yang pantas menggantikan untuk mendampingi pak Prabowo dalam Pemilu 2024?"
positif,alfisahdinardi,"Surabaya (ANTARA) - Ratusan petani di Kabupaten Bojonegoro, Jawa Timur, mendeklarasikan dukungan kepada pasangan bakal capres-cawapres Prabowo Subianto-Gibran Rakabuming Raka pada Pemilu 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto"
positif,benzbudhi,"@tvOneNews Menurut saya biarkan Gibran ikut pilpres jadi cawapres, nanti diliat apa kewarasan rakyat Indonesia sebagai pemilih masih baik apa sudah rusak juga, asalkan Pemilu 2024 nanti benar benar bapak Presiden tidak menggunakan kekuasaannya utk memaksakan kemenangan putranya"
positif,officialnova_id,"Jelang Pemilu 2024, Ini Visi dan Misi Pasangan Calon Presiden Prabowo Subianto dan Gibran Rakabuming Raka https://t.co/qyfHZ3jSAS"
positif,eruraauff,@aewin86 😅🤣🤣🤣  Intinya pada dasarnya Putusan MKMK ga ngaruh buat Pemilu 2024 wakakakakak  ALL IN PRABOWO GIBRAN 2024!
positif,arriv_antiviruz,@ernestprakasa Kalo gibran ga jd cawapres mungkin pemilu 2024 bakalan sunyi
positif,Setio1Siemdwi,LEGA SDH PUTUSAN MKMK MEMBERHENTIKAN KETUA MK DAN HAKIM YG TERLAPOR TDK BOLEH MENGADILI SENGKETA PEMILU 2024. SOAL GIBRAN URUSAN LAIN.
positif,aulia_amin,"Yang bisa membatalkan putusan MK no 90, itu adalah rakyat Indonesia.  Dengan tidak memilih Prabowo-Gibran.  Sebagai bentuk hukuman Sosial oleh masyarakat karena menerima putusan dengan cara yg tidak benar.  #Pemilu #2024 #Pilpres"
positif,Jember_Network,"Ketua MK Anwar Usman diberhentikan dari jabatan Ketua MK, Gibran Rakabuming Raka masih bisa melenggang menjadi cawapres pada pemilu 2024? #MKMK https://t.co/20ZuWnETDz"
positif,kpu_kabkukar,"Repost @kpu_ri #TemanPemilih , kamu perlu tahu inilah Profil Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024, H. Prabowo Subianto dan Gibran Rakabuming Raka yang diusulkan oleh Partai Gerindra, Partai Golkar, Partai Demokrat, PAN, PSI,  https://t.co/M5guJYcz3H"
positif,TriwidodoAries,@saiful_mujani @gibran_tweet ini menjadi catatan di Pemilu 2024
positif,antaranews,Tim Kampanye Nasional Koalisi Indonesia Maju menyatakan putusan MKMK tidak berdampak pada pencalonan pasangan Prabowo -Gibran pada Pemilu 2024.  https://t.co/74oCRkAsGn
positif,AlaneyF,Ini dia anak-anak muda yang berprestasi dan memiliki potensi di bidangnya masing-masing bersatu dalam Tim Kampanye dan siap menangkan pasangan Prabowo-Gibran di Pemilu 2024.  #GibranCawapres Fuji Cawapres MKMK Scarlett Malam Dior https://t.co/COiD8sgjv5
positif,RolandToska,Tim Kampanye dari Koalisi Indonesia Maju terlihat sangat menarik karena didalamnya berisi anak-anak muda yang hebat. Mereka siap menangkan Prabowo-Gibran di Pemilu 2024 tentunya karena yakin pasangan ini mampu membawa perubahan positif.  #GibranCawapres Fuji Cawapres MKMK https://t.co/nt4tgmEugv
positif,gersospol_id,Halo gersospren!  Munculnya Gibran Rakabuming Raka sebagai pendamping Prabowo Subianto membuat publik mempertanyakan netralitas Presiden Joko Widodo di Pemilu 2024.  Gimana ya tanggapaan masyarakat soal netralitas Jokowi? Yuk tonton video berikut ini‼️ https://t.co/PKzeRWzunW
positif,lensaRTV,"Gugatan syarat capres dan cawapres yang berlangsung hari ini, tidak akan mempengaruhi pemilu 2024. Atau, baru berlaku di pemilu 2029.  Artinya, Gibran Rakabuming Raka tetap akan melaju mendampingi Prabowo Subianto.   Gimana menurut kamu?"
